"","Firm_id","Firm","Year","Firm_value","Count","Green_inn","Location","Age","Sales","Sales_growth","Total_assets","Total_debt","Leverage","Tshare_equity","ROA","ROE","Size"
"400","NWRN-CH","NWRN",2015,83.623254,17,2.8904,"CH",16,2275.000009,53.88792,44379.996607,725.999944,1.635872,37111.997163,-52.484568,-64.502922,10.7005441200332
"401","NWRN-CH","NWRN",2016,87.906204,20,3.0445,"CH",17,4736.999891,112.515999,56591.001143,364.000007,0.643212,49747.001005,-30.489495,-35.449333,10.9436052611446
"402","NWRN-CH","NWRN",2017,92.738004,11,2.4849,"CH",18,13285.00018,185.700211,73023.999909,0,0,67720.999916,-8.026457,-8.846343,11.1985434319756
"403","NWRN-CH","NWRN",2018,91.818319,3,1.3863,"CH",19,4024.999911,-68.491158,59730.997351,0,0,54843.997568,-22.726774,-24.613986,10.9976063832431
"404","NWRN-CH","NWRN",2019,61.037022,5,1.7918,"CH",20,7037.999979,68.452942,60288.00194,16887.000543,28.010549,36798.001184,-33.838426,-44.155921,11.0068883901149
"405","ORNBV-FI","ORNBV",2006,75.592296,1970,7.5863,"FI",89,641.1,-66.289833,586.7,9.8,1.67036,443.5,16.864249,28.786827,6.37451361593181
"406","ORNBV-FI","ORNBV",2007,75.877863,2004,7.6034,"FI",90,683.6,6.629231,589.5,4.1,0.695505,447.3,24.723686,32.644814,6.37927471997743
"407","ORNBV-FI","ORNBV",2008,60.172538,2087,7.644,"FI",91,711.3,4.052079,695.5,146.3,21.035226,418.5,21.214008,31.485331,6.5446310113635
"408","ORNBV-FI","ORNBV",2009,60.404346,2259,7.7231,"FI",92,772.2,8.561791,727.1,131.4,18.071792,439.2,21.284971,35.303719,6.58906401965601
"409","ORNBV-FI","ORNBV",2010,62.670957,2983,8.001,"FI",93,847.8,9.790207,745.8,110,14.749263,467.4,25.079775,40.745643,6.61445746774472
"410","ORNBV-FI","ORNBV",2011,64.163779,3171,8.0621,"FI",94,917.8,8.256664,779.1,88.7,11.384931,499.9,27.477212,43.316448,6.65813940733681
"411","ORNBV-FI","ORNBV",2012,61.082567,3679,8.2107,"FI",95,980.8,6.864241,836.9,136.7,16.33409,511.2,25.85396,41.321333,6.72970458903883
"412","ORNBV-FI","ORNBV",2013,52.492339,3490,8.1579,"FI",96,1009.8,2.95677,979,257.8,26.332993,513.9,22.710502,40.230221,6.88653164253051
"413","ORNBV-FI","ORNBV",2014,51.412881,3792,8.2409,"FI",97,1019.8,0.990295,1001.5,234.5,23.414878,514.9,21.338046,41.076983,6.90925415510587
"414","ORNBV-FI","ORNBV",2015,56.797785,3800,8.243,"FI",98,1014.4,-0.529512,1047.4,187.8,17.930113,594.9,20.3231,37.520274,6.95406618184539
"415","ORNBV-FI","ORNBV",2016,60.344341,3733,8.2252,"FI",99,1073.5,5.826102,1062.9,152.6,14.356948,641.4,23.59854,40.281485,6.96875630053954
"416","ORNBV-FI","ORNBV",2017,64.396021,4036,8.3033,"FI",100,1087.6,1.313458,1055.5,151.4,14.343913,679.7,21.336858,34.213913,6.96176986728838
"417","ORNBV-FI","ORNBV",2018,67.419552,4144,8.3297,"FI",101,978.3,-10.049649,1146.7,151.5,13.211825,773.1,17.927527,27.17511,7.04464353104426
"418","ORNBV-FI","ORNBV",2019,75.253452,4371,8.383,"FI",102,1049.4,7.267714,1035.7,10,0.965531,779.4,18.365103,25.816425,6.94283280559483
"419","ORX-SE","ORX",2006,85.37054,8,2.1972,"SE",11,14257.583781,111.630745,42104.622975,0,0,35944.943995,-8.770276,-9.933676,10.6479128230243
"420","ORX-SE","ORX",2007,83.710513,12,2.5649,"SE",12,8298.175494,-41.831367,84858.574273,52.3836,0.06173,71035.547646,-29.209049,-34.671887,11.3487413176842
"421","ORX-SE","ORX",2008,81.162779,6,1.9459,"SE",13,24182.177715,204.006149,63864.308908,0,0,51834.047965,-13.704919,-16.607751,11.06451593828
"422","ORX-SE","ORX",2009,84.49596,3,1.3863,"SE",14,22201.159992,1.181936,63385.166475,1249.480438,1.971251,53557.905213,-14.51561,-17.538473,11.0569851457794
"423","ORX-SE","ORX",2010,65.699862,6,1.9459,"SE",15,22078.132094,-10.844797,79020.726573,11520.074606,14.578548,51916.507924,-13.104899,-17.552596,11.2774654587219
"424","ORX-SE","ORX",2011,56.967667,3,1.3863,"SE",16,22105.982812,-5.171046,61365.128925,14063.162767,22.917189,34958.282394,-62.283364,-100.60051,11.0245970199827
"425","ORX-SE","ORX",2012,39.686978,2,1.0986,"SE",17,37496.197637,63.454468,56169.649942,14540.530381,25.88681,22292.036514,-16.707204,-34.188276,10.9361318533903
"426","ORX-SE","ORX",2013,20.905442,13,2.6391,"SE",18,49639.745176,31.591772,87268.719561,27239.93539,31.213859,18243.91153,-24.709011,-87.868812,11.3767473678943
"427","ORX-SE","ORX",2014,37.117889,25,3.2581,"SE",19,62626.456425,32.830875,129414.250046,52386.608368,40.479784,48035.837181,-5.663452,-18.357065,11.7707737789888
"428","ORX-SE","ORX",2015,26.218435,25,3.2581,"SE",20,68767.108479,12.803779,110972.499922,53977.43173,48.640367,29095.252362,-17.660145,-54.883421,11.6170377011493
"429","ORX-SE","ORX",2016,30.457401,13,2.6391,"SE",21,74532.605016,9.724592,106324.555698,41515.418391,39.045936,32383.696146,2.849977,10.056193,11.5742515413969
"430","ORX-SE","ORX",2017,32.78215,33,3.5264,"SE",22,66804.544153,-8.811446,102110.041457,32456.73297,31.786034,33473.866564,2.293964,7.256803,11.5338063485528
"431","ORX-SE","ORX",2018,37.001632,14,2.7081,"SE",23,76290.581844,21.656052,126956.127235,31632.963699,24.916453,46975.839105,12.040513,34.25236,11.7515968509149
"432","ORX-SE","ORX",2019,47.058824,6,1.9459,"SE",24,79783.659554,7.878942,142856.083787,32766.204549,22.936513,67226.39237,15.718488,37.057082,11.8695929953905
"433","OXB-GB","OXB",2006,84.669931,28,3.3673,"GB",11,1114.568119,-7.76699,52745.758051,0,0,44659.79683,-41.581052,-45.96688,10.87323863201
"434","OXB-GB","OXB",2007,52.208888,42,3.7612,"GB",12,10554.277055,849.868408,83272.844662,0,0,43475.826097,-31.62151,-49.301861,11.3298777805534
"435","OXB-GB","OXB",2008,53.965493,47,3.8712,"GB",13,23046.340432,154.799835,44601.746422,0,0,24069.552456,-19.257029,-36.378458,10.7055282946855
"436","OXB-GB","OXB",2009,47.728048,40,3.7136,"GB",14,10135.902813,-50.90247,49465.792429,0,0,23609.057362,-8.073871,-15.888083,10.8090366476229
"437","OXB-GB","OXB",2010,45.252486,53,3.989,"GB",15,13012.683797,23.496843,29928.884239,0,0,13543.56411,-29.571515,-63.165649,10.3065793211342
"438","OXB-GB","OXB",2011,68.101169,46,3.8501,"GB",16,8896.434227,-30.798887,31240.027219,0,0,21274.823672,-48.824894,-85.99537,10.3494554752401
"439","OXB-GB","OXB",2012,80.428285,63,4.1589,"GB",17,9568.206728,0.492356,30111.944124,0,0,24218.520183,-34.561938,-46.667023,10.3126771867776
"440","OXB-GB","OXB",2013,65.215479,44,3.8067,"GB",18,6328.349397,-30.698814,16399.634508,0,0,10695.100253,-58.297213,-77.754809,9.70501432746639
"441","OXB-GB","OXB",2014,68.15264,34,3.5553,"GB",19,16904.445303,153.358139,43560.549675,1288.58304,2.958142,29687.664664,-36.506565,-54.238031,10.6819071957689
"442","OXB-GB","OXB",2015,21.010202,39,3.6889,"GB",20,21918.45279,16.823322,70351.824144,36979.787604,52.564078,14781.060582,-30.398338,-76.733563,11.1612639917586
"443","OXB-GB","OXB",2016,22.154122,30,3.434,"GB",21,33880.174637,74.592995,66708.114559,40287.052642,60.393032,14778.596908,-30.592042,-141.571313,11.1080818820603
"444","OXB-GB","OXB",2017,9.397266,44,3.8067,"GB",22,42918.475778,35.332661,73678.012301,41528.794922,56.365249,6923.718902,-14.740404,-96.12494,11.2074596931087
"445","OXB-GB","OXB",2018,30.908363,20,3.0445,"GB",23,75475.403101,77.648308,125226.472378,45849.154962,36.612989,38705.452641,8.482469,36.88703,11.7378791560165
"446","OXB-GB","OXB",2019,61.523819,58,4.0775,"GB",24,73016.692257,-4.070203,145076.941521,9900.51463,6.82432,89256.874652,-13.654134,-29.11272,11.8850195118471
"447","PHARM-NL","PHARM",2006,62.722422,2487,7.8192,"NL",18,0.147,-63.703705,79.466,11.752,14.788715,49.843,-32.434044,-47.074394,4.37532925722615
"448","PHARM-NL","PHARM",2007,30.26504,2375,7.7732,"NL",19,0.69,369.387756,114.624,60.464,52.74986,34.691,-36.696378,-84.254856,4.74165720643825
"449","PHARM-NL","PHARM",2008,18.679206,2518,7.8316,"NL",20,0.664,-3.768119,67.096,42.431,63.239239,12.533,-28.841074,-110.981704,4.20612442968211
"450","PHARM-NL","PHARM",2009,23.822987,2697,7.9003,"NL",21,1.096,65.060234,55.883,29.295,52.422025,13.313,-52.138983,-248.08481,4.0232602194187
"451","PHARM-NL","PHARM",2010,29.135379,3209,8.074,"NL",22,0.572,-47.810215,37.288,0.236,0.632911,10.864,-107.791051,-415.394797,3.61867155907044
"452","PHARM-NL","PHARM",2011,-4.810885,3457,8.1484,"NL",23,2.999,424.30072,24.694,3.433,13.902162,-1.188,-57.265012,-366.825134,3.20656029914555
"453","PHARM-NL","PHARM",2014,53.560788,4712,8.4581,"NL",26,21.186,209.555832,55.718,1.591,2.855451,29.843,-13.238299,-33.093277,4.02030325451292
"454","PHARM-NL","PHARM",2015,41.3319,4632,8.441,"NL",27,10.828,-48.890778,57.677,15.865,27.506632,23.839,-17.561621,-37.096233,4.05485848052837
"455","PHARM-NL","PHARM",2016,21.664576,4771,8.4705,"NL",28,15.873,46.592167,126.783,67.393,53.15618,27.467,-19.013336,-68.358477,4.84247696361439
"456","PHARM-NL","PHARM",2017,11.313557,5341,8.5834,"NL",29,89.62,464.606567,166.19,81.299,48.919309,18.802,-54.583187,-345.618016,5.11313171213943
"457","PHARM-NL","PHARM",2018,28.779087,5246,8.5654,"NL",30,135.13,50.781075,214.569,72.929,33.9886,61.751,13.127989,62.053555,5.36863136496237
"458","PHARM-NL","PHARM",2019,45.403443,5616,8.6336,"NL",31,169.022,25.081032,230.553,51.899,22.510659,104.679,16.262957,43.495764,5.4404807709298
"459","PHO-NO","PHO",2006,87.084435,225,5.4205,"NO",13,26131.768424,292.088135,45725.429767,36.539128,0.07991,39819.732358,35.367793,45.328716,10.7304098721651
"460","PHO-NO","PHO",2007,86.100918,201,5.3083,"NO",14,12345.56306,-52.926018,37965.09946,0,0,32688.299054,-21.922322,-25.300884,10.5444225814253
"461","PHO-NO","PHO",2008,83.959369,217,5.3845,"NO",15,12372.378421,3.246268,24436.393069,0,0,20516.641346,-23.878792,-28.041124,10.1038288192926
"462","PHO-NO","PHO",2009,91.008445,216,5.3799,"NO",16,5539.198707,-52.623753,55121.554615,0,0,50165.269474,-22.023929,-24.859093,10.9172961094807
"463","PHO-NO","PHO",2010,89.298656,270,5.6021,"NO",17,22159.684013,266.22821,65896.110932,0,0,58844.341423,3.727604,4.137031,11.0958347040602
"464","PHO-NO","PHO",2011,86.282731,328,5.7961,"NO",18,14823.463084,-34.838772,65723.982239,0,0,56708.447032,-1.468586,-1.672695,11.0932191643355
"465","PHO-NO","PHO",2012,87.826171,346,5.8493,"NO",19,17900.446351,15.795895,59011.132452,0,0,51827.218277,-6.394236,-7.35037,10.9854813907161
"466","PHO-NO","PHO",2013,89.194501,406,6.0088,"NO",20,10710.100086,-37.517467,36092.422254,0,0,32192.455918,-15.965069,-18.062462,10.4938382124253
"467","PHO-NO","PHO",2014,88.720115,460,6.1334,"NO",21,15417.679285,54.219288,29824.378619,0,0,26460.223013,-8.631761,-9.701855,10.3030814125161
"468","PHO-NO","PHO",2015,84.681808,362,5.8944,"NO",22,15049.812813,4.470656,25798.47055,0,0,21846.611372,-13.951184,-16.074896,10.1580704881448
"469","PHO-NO","PHO",2016,88.137876,440,6.089,"NO",23,15459.638695,6.613864,31484.952651,0,0,27750.168535,13.226599,15.285182,10.3572650170627
"470","PHO-NO","PHO",2017,82.888951,509,6.2344,"NO",24,16185.495594,5.07147,26787.348282,0,0,22203.75187,-12.641224,-14.763958,10.1956849760047
"471","PHO-NO","PHO",2018,76.273811,471,6.157,"NO",25,18902.747303,20.27619,23356.179764,0,0,17814.648402,-14.852669,-18.613566,10.0586168860684
"472","PHO-NO","PHO",2019,81.052411,638,6.4599,"NO",26,28578.659001,55.118725,26090.699976,704.397803,2.699804,21147.1413,13.031268,16.539025,10.1693342070541
"473","REC-IT","REC",2006,54.677445,29,3.4012,"IT",80,570.023,0.521105,670.847,122.666,18.285242,366.802,11.361558,21.411745,6.5085410930879
"474","REC-IT","REC",2007,53.2412,15,2.7726,"IT",81,621.124,8.964728,733.648,186.541,25.426499,390.603,12.084771,22.409411,6.59802934955421
"475","REC-IT","REC",2008,56.186901,29,3.4012,"IT",82,669.79,7.835144,793.297,175.959,22.180722,445.729,13.153584,24.015343,6.67619767862931
"476","REC-IT","REC",2009,61.806069,20,3.0445,"IT",83,729.935,8.979683,823.479,113.518,13.785172,508.96,13.676601,23.161469,6.71353804838179
"477","REC-IT","REC",2010,63.921276,33,3.5264,"IT",84,728.134,-0.246738,901.074,116.877,12.970855,575.978,12.591205,20.014231,6.80358738520137
"478","REC-IT","REC",2011,60.814516,30,3.434,"IT",85,762.036,4.656016,977.464,162.689,16.643989,594.44,12.396236,19.89614,6.88496146253683
"479","REC-IT","REC",2012,60.847484,36,3.6109,"IT",86,828.317,8.697884,1086.888,193.245,17.779661,661.344,11.47905,18.870124,6.99107384593408
"480","REC-IT","REC",2013,54.661629,18,2.9444,"IT",87,941.63,13.679906,1283.811,311.092,24.231916,701.752,11.277518,19.613879,7.15758827715379
"481","REC-IT","REC",2014,57.252304,24,3.2189,"IT",88,987.356,4.856049,1375.225,323.035,23.489611,787.348,12.123717,21.648915,7.22637263307734
"482","REC-IT","REC",2015,59.222227,29,3.4012,"IT",89,1047.676,6.109246,1468.886,326.933,22.257207,869.907,13.979201,23.990514,7.29225956935043
"483","REC-IT","REC",2016,57.910239,24,3.2189,"IT",90,1153.942,10.143022,1560.743,349.761,22.409903,903.83,15.672282,26.769019,7.35291726890857
"484","REC-IT","REC",2017,49.945852,19,2.9957,"IT",91,1288.123,11.628057,2056.407,680.749,33.103807,1027.09,15.966272,29.909266,7.62871556418256
"485","REC-IT","REC",2018,44.530773,18,2.9444,"IT",92,1352.235,4.97716,2163.432,788.135,36.429848,963.393,14.805115,31.386955,7.67945112861864
"486","REC-IT","REC",2019,42.670234,17,2.8904,"IT",93,1481.848,9.585097,2808.93,1100.553,39.180506,1198.577,14.835002,34.119345,7.94055890689342
"487","RENE-GB","RENE",2006,62.803637,8,2.1972,"GB",9,13.195783,200,10562.253128,0,0,6633.479098,-128.744774,-348.78453,9.26504189889525
"488","RENE-GB","RENE",2007,79.273812,6,1.9459,"GB",10,72.281281,444.444458,14324.640466,0,0,11355.688549,-60.803932,-84.248075,9.56973644290846
"489","RENE-GB","RENE",2008,89.444516,9,2.3026,"GB",11,38.317986,-44.897961,9732.107212,67.732155,0.695966,8704.836197,-75.190207,-89.738513,9.18318572028334
"490","RENE-GB","RENE",2009,54.83871,0,0,"GB",12,111.15526,244.444443,6860.691184,2299.492089,33.516916,3762.31452,-51.96259,-70.35012,8.83356347132955
"491","RENE-GB","RENE",2010,91.493291,6,1.9459,"GB",13,35.007225,-66.666664,9106.332727,32.510606,0.357011,8331.68347,-80.812267,-107.1723,9.11672535454192
"492","RENE-GB","RENE",2011,89.135542,3,1.3863,"GB",14,34.146276,-6.451613,13942.085433,21.461527,0.153933,12427.353474,-60.080133,-66.702832,9.54266727377108
"493","RENE-GB","RENE",2012,77.403135,7,2.0794,"GB",15,46.389227,37.931034,8112.92759,10.79804,0.133097,6279.660309,-65.208061,-76.730722,9.00121406717343
"494","RENE-GB","RENE",2013,78.881389,8,2.1972,"GB",16,20.87454,-57.5,7357.51503,1.1825,0.016072,5803.710023,-97.735675,-125.12325,8.903477522919
"495","RENE-GB","RENE",2014,90.041046,7,2.0794,"GB",17,26.073655,29.411764,29174.669493,3.628841,0.012438,26269.177718,-46.577239,-53.077934,10.2810561286587
"496","RENE-GB","RENE",2015,81.655996,4,1.6094,"GB",18,38.296816,36.363636,22235.708417,2.764432,0.012432,18156.78907,-44.301845,-51.106074,10.0094547628825
"497","RENE-GB","RENE",2016,94.15645,8,2.1972,"GB",19,39.575096,-3.333333,90632.323785,1.261287,0.001392,85336.17828,-25.820977,-28.106047,11.414566203071
"498","RENE-GB","RENE",2017,90.310907,5,1.7918,"GB",20,54.634761,58.620689,68815.375814,0,0,62147.790217,-23.827046,-25.779911,11.1391824846208
"499","RENE-GB","RENE",2018,86.041109,9,2.3026,"GB",21,48.760116,-6.521739,48610.089353,0,0,41824.660155,-34.716884,-39.22027,10.7915863881987
"500","RENE-GB","RENE",2019,75.913379,7,2.0794,"GB",22,2202.017685,4416.279297,35797.466987,0,0,27175.066763,-38.908324,-47.571814,10.4856324153325
"501","RLM-GB","RLM",2006,68.89835,20,3.0445,"GB",0,12524.549158,22.220406,51412.764299,11146.037166,21.679513,35422.54644,-40.965039,-66.358379,10.8476417532792
"502","RLM-GB","RLM",2007,61.275036,15,2.7726,"GB",1,13575.191248,18.199598,30054.811499,6546.670294,21.782437,18416.096682,-38.028305,-57.705716,10.3107780435854
"503","RLM-GB","RLM",2008,57.173025,23,3.1781,"GB",2,22934.376646,80.596191,27490.956031,7111.617285,25.868934,15717.411301,-38.263017,-64.451632,10.2216123579645
"504","RLM-GB","RLM",2009,44.844874,15,2.7726,"GB",3,28621.622902,18.590742,24423.163115,5980.240853,24.485939,10952.536749,-29.680998,-57.884872,10.1032872689652
"505","RLM-GB","RLM",2010,17.725968,30,3.434,"GB",4,11586.024652,-61.475708,27244.167075,12708.168764,46.645466,4829.292234,-26.592724,-85.783675,10.2125947248854
"506","RLM-GB","RLM",2011,-0.946423,38,3.6636,"GB",5,30555.802744,177.172455,22371.354228,12586.67794,56.262477,-211.727717,-27.796728,-293.881968,10.0155365903362
"507","RLM-GB","RLM",2013,50.947428,49,3.912,"GB",7,41040.126279,15.432144,18916.574566,0,0,9637.508257,-24.843416,-107.133387,9.84779377790598
"508","RLM-GB","RLM",2014,89.810199,48,3.8918,"GB",8,12874.145827,-68.658058,25882.467369,183.036268,0.707182,23245.095413,-24.373992,-33.778855,10.1613210829035
"509","RLM-GB","RLM",2015,78.031144,50,3.9318,"GB",9,21101.266859,37.025497,22810.25022,0,0,17799.099283,-33.409302,-39.487485,10.0349652849684
"510","RLM-GB","RLM",2016,85.621088,50,3.9318,"GB",10,780.351758,-96.310951,21314.74914,0,0,18249.92009,-30.889445,-37.835392,9.96715455995342
"511","RLM-GB","RLM",2017,91.70833,70,4.2627,"GB",11,993.710108,29.843624,29236.156173,0,0,26811.990594,-36.553762,-40.919021,10.2831614473906
"512","RLM-GB","RLM",2018,97.752039,59,4.0943,"GB",12,214.740463,-77.397308,19102.7063,0,0,18673.28497,-47.861575,-50.902484,9.85758529509696
"513","ROG-CH","ROG",2006,54.421281,15,2.7726,"CH",110,26728.407531,18.388668,45027.071399,5120.906049,11.372949,24504.308893,11.218955,21.138692,10.7150191745162
"514","ROG-CH","ROG",2007,58.994874,26,3.2958,"CH",111,28086.199082,9.733356,46437.416224,4147.988705,8.932428,27395.695281,13.071747,23.02367,10.7458607973993
"515","ROG-CH","ROG",2008,58.456544,39,3.6889,"CH",112,28794.745346,-1.118505,51428.866698,2763.771845,5.37397,30063.538249,11.727632,19.969719,10.8479549027105
"516","ROG-CH","ROG",2009,9.878629,20,3.0445,"CH",113,32495.730249,7.527895,50273.9762,28598.148924,56.884597,4966.379785,10.333612,30.027968,10.8252428504355
"517","ROG-CH","ROG",2010,15.517863,45,3.8286,"CH",114,34422.59782,-3.21706,48798.091768,24037.578538,49.259259,7572.421025,12.783125,102.952183,10.7954464879619
"518","ROG-CH","ROG",2011,19.642393,38,3.6636,"CH",115,34494.212282,-10.410128,50725.756283,22121.26045,43.609523,9963.752472,15.241933,86.653682,10.8341890740555
"519","ROG-CH","ROG",2012,22.365558,60,4.1109,"CH",116,37756.242206,6.978439,53699.979407,20376.244019,37.944603,12010.300155,15.095624,71.751476,10.8911678970146
"520","ROG-CH","ROG",2013,31.035759,77,4.3567,"CH",117,38008.086383,2.815446,50728.700883,15212.816616,29.988579,15744.037107,17.584979,66.082633,10.8342471217763
"521","ROG-CH","ROG",2014,25.893365,94,4.5539,"CH",118,39087.680221,1.457888,62910.116783,21386.162835,33.994791,16289.545978,13.543481,48.004115,11.0494622689127
"522","ROG-CH","ROG",2015,27.690297,69,4.2485,"CH",119,45089.830582,1.439046,69674.40569,21382.463824,30.689123,19293.05013,11.707749,43.697769,11.1515883225685
"523","ROG-CH","ROG",2016,31.126414,70,4.2627,"CH",120,46408.997618,5.04933,71659.839745,20853.639301,29.100873,22305.138418,12.551939,42.66429,11.1796857545321
"524","ROG-CH","ROG",2017,34.484063,75,4.3307,"CH",121,48009.19398,5.383976,65524.984288,16202.64101,24.727424,22595.676738,11.248575,34.290594,11.0901867884052
"525","ROG-CH","ROG",2018,35.179643,75,4.3307,"CH",122,49235.358169,6.654909,69674.14433,16656.057785,23.905651,24511.114977,13.531538,38.843571,11.1515845713992
"526","ROG-CH","ROG",2019,39.411007,60,4.1109,"CH",123,55260.768998,8.127221,76442.572381,14335.224788,18.752934,30126.787712,16.703381,44.715003,11.2442950500774
"527","SANN-CH","SANN",2006,93.629075,5,1.7918,"CH",2,496.536388,-94.820534,100886.135747,879.680088,0.871953,94458.755669,-23.459533,-25.924975,11.5217477910235
"528","SANN-CH","SANN",2007,93.992717,25,3.2581,"CH",3,5616.874531,1081.30603,87101.117322,68.267219,0.078377,81868.706868,-18.18253,-19.384341,11.3748249907951
"529","SANN-CH","SANN",2008,92.498251,15,2.7726,"CH",4,30.298963,-99.479729,76341.339837,173.031448,0.226655,70614.404439,-34.735262,-37.215194,11.2429698770622
"530","SANN-CH","SANN",2009,88.184919,5,1.7918,"CH",5,1088.468834,3322.916748,63850.275869,1553.426422,2.43292,56306.31396,-24.968215,-27.579713,11.0642961820308
"531","SANN-CH","SANN",2010,88.397278,20,3.0445,"CH",6,2534.944115,112.781494,62989.683648,1817.732917,2.885763,55681.165774,-12.977685,-14.70037,11.0507262403459
"532","SANN-CH","SANN",2011,82.607526,23,3.1781,"CH",7,2648.035623,-6.607552,42865.142303,1846.115692,4.306799,35409.833508,-42.565749,-49.440996,10.665814240902
"533","SANN-CH","SANN",2012,64.150943,18,2.9444,"CH",8,2935.923535,8.361409,15151.672301,1828.807261,12.070003,9719.940721,-89.44382,-114.954125,9.62586618775006
"534","SANN-CH","SANN",2013,72.986853,2,1.0986,"CH",9,1071.668789,-62.719051,7944.643167,0,0,5798.545023,-41.076336,-61.106392,8.98025316506101
"535","SANN-CH","SANN",2014,75.127479,3,1.3863,"CH",10,2133.837163,96.436691,19083.203945,0,0,14336.729989,-46.1063,-61.896155,9.85656385255072
"536","SANN-CH","SANN",2015,90.69158,13,2.6391,"CH",11,4046.799417,66.769585,107737.232889,0,0,97708.598938,8.492687,9.635178,11.5874505126766
"537","SANN-CH","SANN",2016,81.891576,10,2.3979,"CH",12,17464.853916,340.476746,84694.413753,0,0,69357.590503,-34.062055,-39.219703,11.3468049251357
"538","SANN-CH","SANN",2017,29.382401,8,2.1972,"CH",13,20665.958789,20.543266,93814.658761,45387.049931,48.379486,27564.99939,-51.385039,-96.676578,11.4490763995541
"539","SANN-CH","SANN",2018,25.231654,1,0.6931,"CH",14,27418.705512,37.981083,97872.308859,48423.250786,49.475946,24694.801923,-49.243436,-180.364484,11.4914189372216
"540","SANN-CH","SANN",2019,18.467462,5,1.7918,"CH",15,67766.500569,138.102158,105845.330963,55193.651388,52.14557,19546.946545,-16.839069,-77.32089,11.5697341656515
"541","SAR-GB","SAR",2007,53.711354,0,0,"GB",8,3657.35599,67.413574,3777.860751,562.332083,14.884934,2029.140145,-24.427045,-41.182598,8.23691318952089
"542","SAR-GB","SAR",2008,76.16013,0,0,"GB",9,2051.782169,-39.186405,2322.675908,270.371409,11.640514,1768.952999,-77.244425,-122.35417,7.75047520861636
"543","SAR-GB","SAR",2009,86.346149,0,0,"GB",10,36.871589,-97.896851,444.045449,0,0,383.416146,-96.876008,-124.362998,6.09592691980614
"544","SAR-GB","SAR",2010,84.27995,0,0,"GB",11,0,-100,757.999593,0,0,638.84168,-113.954888,-133.966337,6.63068284870291
"545","SLN-GB","SLN",2006,93.76208,79,4.382,"GB",12,2855.788964,282.783691,24862.790147,0,0,23311.869241,-22.558934,-24.377366,10.1211275931595
"546","SLN-GB","SLN",2007,90.748674,159,5.0752,"GB",13,5916.731518,107.824783,26519.145648,0,0,24065.77314,-28.197523,-30.602246,10.1856222283963
"547","SLN-GB","SLN",2008,93.500047,133,4.8978,"GB",14,2767.338755,-45.42345,14871.987006,0,0,13905.314848,-43.918821,-47.780868,9.60723465567847
"548","SLN-GB","SLN",2009,80.870595,286,5.6595,"GB",15,1934.125769,-21.977194,12374.381948,0,0,10007.236289,-58.886472,-66.895472,9.42338364259371
"549","SLN-GB","SLN",2010,95.033259,435,6.0776,"GB",16,2760.370241,37.288464,39628.423071,0,0,37660.182005,-39.133162,-42.736135,10.5873018940983
"550","SLN-GB","SLN",2011,96.231865,524,6.2634,"GB",17,799.451469,-70.685081,40030.658418,0,0,38522.249357,-17.023942,-17.802265,10.5974008999653
"551","SLN-GB","SLN",2012,94.383602,661,6.4953,"GB",18,201.085314,-76.497902,21052.345982,0,0,19869.962392,-104.068523,-108.850213,9.95476728097666
"552","SLN-GB","SLN",2013,94.116041,743,6.612,"GB",19,137.751978,-28.22086,35217.626143,0,0,33145.435444,-38.822642,-41.206628,10.4693019789553
"553","SLN-GB","SLN",2014,93.238386,886,6.7878,"GB",20,18.619965,-87.179489,38362.405691,0,0,35768.488031,-37.541264,-40.076626,10.5548332405607
"554","SLN-GB","SLN",2015,98.183443,1045,6.9527,"GB",21,0,-100,83504.715761,0,0,81987.805009,-14.553857,-15.07059,11.3326583854239
"555","SLN-GB","SLN",2017,95.169706,1227,7.1131,"GB",23,18.26804,-97.922081,61967.622132,0,0,58974.403596,-2.920551,-3.037528,11.0343673039435
"556","SLN-GB","SLN",2018,90.150444,1346,7.2056,"GB",24,0,-100,43322.343224,0,0,39055.284601,-39.217399,-42.128025,10.6764237906955
"557","SPL-AU","SPL",2009,88.39394,7,2.0794,"AU",13,1086.12883,43.394886,16626.639982,168.877371,1.015704,14696.942244,-15.428037,-17.989626,9.71876150619274
"558","SPL-AU","SPL",2010,92.751617,1,0.6931,"AU",14,891.782003,-30.460625,25904.946683,110.330648,0.425906,24027.25696,-19.206794,-21.139155,10.1621892210727
"559","SPL-AU","SPL",2011,92.907706,3,1.3863,"AU",15,811.718298,-20.156694,22010.120759,48.735799,0.221424,20449.098339,-26.508742,-28.559093,9.99925766105702
"560","SPL-AU","SPL",2012,89.649517,5,1.7918,"AU",16,679.583476,-21.409456,43833.90238,113.082228,0.257979,39296.881858,-32.490039,-35.780153,10.6881628239008
"561","SPL-AU","SPL",2013,94.681771,10,2.3979,"AU",17,666.807117,-4.653802,34188.746479,70.419663,0.205973,32370.510776,-10.171371,-11.052748,10.4396518185801
"562","SPL-AU","SPL",2014,89.390158,6,1.9459,"AU",18,184.794147,-67.5,25411.531906,51.702699,0.203462,22715.408492,-34.269189,-37.088661,10.1429583620216
"563","SPL-AU","SPL",2015,84.622491,5,1.7918,"AU",19,559.803515,194.505493,30616.381213,33.111468,0.10815,25908.344312,-46.649025,-53.752003,10.3292904784586
